1428599097936;2;255;
1428599101719;2;0;
1428599553728;2;255;
1428599098412;3;0.025204109;
1428599099405;3;0.054804284;
1428599102406;3;0.028427891;
1428599103405;3;0.009964415;
1428599554603;3;0.03663388;
1428599555443;3;0.054218143;
1428599563444;3;0.018756546;
1428599564446;3;0.009671344;
1428599659453;3;0.01963576;
1428599660453;3;1.7628223;
1428599661452;3;0.37366557;
1428599662451;3;0.2913126;
1428599840467;3;0.24735196;
1428600135491;3;0.21013193;
1428603734408;3;0.18229018;
1428607334260;3;0.1811179;
1428610739373;3;0.0049822074;
1428610740372;3;0.0;
1428614339971;3;0.0;
1428615330757;3;0.8103414;
1428615331755;3;2.3035383;
1428615332756;3;0.31124145;
1428615350757;3;0.264057;
1428615838798;3;0.22419934;
1428616666868;3;0.19049618;
1428620265726;3;0.17965254;
1428620844215;3;0.22507855;
1428620859215;3;0.18053176;
1428623170411;3;0.0111366995;
1428623171409;3;0.0;
1428626770459;3;0.0;
1428627029733;3;2.128868;
1428627030732;3;0.3865607;
1428627031733;3;0.3156375;
1428627048733;3;0.26552236;
1428627503771;3;0.2256647;
1428628228832;3;0.19166847;
1428631828250;3;0.17935948;
1428633297255;3;0.026083322;
1428633298254;3;0.0;
1428636898043;3;0.0;
1428637146577;3;1.0697093;
1428637147576;3;2.3126235;
1428637148576;3;0.31798208;
1428637163577;3;0.2702115;
1428637511608;3;0.22947462;
1428638140659;3;0.19489224;
1428641739843;3;0.17760105;
1428642440018;3;0.029600175;
1428642441018;3;0.0;
1428644232168;3;0.020221902;
1428644233168;3;0.043667585;
1428644235167;3;0.01670505;
1428644236168;3;0.0;
1428645818299;3;0.025790252;
1428645819300;3;0.043374512;
1428645822300;3;0.00849906;
1428645823300;3;0.0;
1428646114325;3;1.0688301;
1428646115324;3;2.2836096;
1428646116324;3;0.31299987;
1428646133326;3;0.26376393;
1428646575364;3;0.22390628;
1428647337428;3;0.1902031;
1428647774464;3;0.22038943;
1428647778464;3;0.1872724;
1428648285506;3;0.22918156;
1428648304508;3;0.18668625;
1428648391515;3;0.21775179;
1428649237585;3;0.18492782;
1428650901724;3;0.22918156;
1428650904724;3;0.18434168;
1428650916725;3;0.23006077;
1428650919726;3;0.18492782;
1428650925726;3;0.21716563;
1428652265838;3;0.18434168;
1428652356845;3;0.22947462;
1428652376848;3;0.18551397;
1428653272922;3;0.2285954;
1428653275922;3;0.19137539;
1428653287923;3;0.22888848;
1428653289923;3;0.1852209;
1428653705958;3;0.22918156;
1428653719959;3;0.18492782;
1428654236002;3;0.21745871;
1428655148078;3;0.18463476;
1428656113158;3;0.21306264;
1428656118159;3;0.18053176;
1428656141161;3;0.22390628;
1428656143161;3;0.18229018;
1428656541194;3;0.2285954;
1428656550194;3;0.18434168;
1428657207250;3;0.22918156;
1428657207345;3;0.22918156;
1428657211250;3;0.19313382;
1428657225251;3;0.22918156;
1428657229251;3;0.18434168;
1428657229300;3;0.18434168;
1428658375348;3;0.21423493;
1428661975007;3;0.23797369;
1428665574858;3;0.24471432;
1428665761961;3;0.20192595;
1428667082071;3;0.2368014;
1428667085070;3;0.19606453;
1428667143076;3;0.22888848;
1428667148104;3;0.19371995;
1428667148266;3;0.19371995;
1428667614115;3;0.23738754;
1428670828382;3;0.20163287;
1428671343424;3;0.23943904;
1428671602446;3;0.19899523;
1428673776627;3;0.23123305;
1428673781627;3;0.18756546;
1428673908638;3;0.22390628;
1428673912638;3;0.18844467;
1428673919639;3;0.2277162;
1428673922639;3;0.18903083;
1428674951724;3;0.22126864;
1428674961724;3;0.1852209;
1428675114737;3;0.23152612;
1428675126738;3;0.18756546;
1428675142740;3;0.23211226;
1428675146740;3;0.19489224;
1428675165741;3;0.22449242;
1428675170742;3;0.18815161;
1428676431847;3;0.22830234;
1428676444848;3;0.18639319;
1428678496017;3;0.22830234;
1428678500018;3;0.18492782;
1428678537020;3;0.22947462;
1428678540020;3;0.18492782;
1428682139167;3;0.18258326;
1428685739017;3;0.18199712;
